concept,prefLabel,broad,altLabels
https://hdl.handle.net/20.500.11840/termmaster10065206,natuurlijk bitumineus materiaal,https://hdl.handle.net/20.500.11840/termmaster10065198,natural bituminous material
https://hdl.handle.net/20.500.11840/termmaster10065803,cymbiumschelp,https://hdl.handle.net/20.500.11840/termmaster10065794,cymbium shells
https://hdl.handle.net/20.500.11840/termmaster10079175,boycott,https://hdl.handle.net/20.500.11840/termmaster10050164,http://vocab.getty.edu/aat/300251448
https://hdl.handle.net/20.500.11840/termmaster10056184,Steenbergen,https://hdl.handle.net/20.500.11840/termmaster10056165,
https://hdl.handle.net/20.500.11840/termmaster10079141,new media art,https://hdl.handle.net/20.500.11840/termmaster10049829,elektronische kunst
https://hdl.handle.net/20.500.11840/termmaster10054229,Shamal Sina' (gouvernement),https://hdl.handle.net/20.500.11840/termmaster10054226,Noordelijke Sinaï | Shamal Sina' (governorate)
https://hdl.handle.net/20.500.11840/termmaster10054995,Lagos,https://hdl.handle.net/20.500.11840/termmaster10054977,
https://hdl.handle.net/20.500.11840/termmaster10048728,gerei om mee te eten,https://hdl.handle.net/20.500.11840/termmaster10048724,cutlery
https://hdl.handle.net/20.500.11840/termmaster10054878,Axim,https://hdl.handle.net/20.500.11840/termmaster10054875,
https://hdl.handle.net/20.500.11840/termmaster10068624,kastonderdelen,https://hdl.handle.net/20.500.11840/termmaster10068621,closet hardware
https://hdl.handle.net/20.500.11840/termmaster10077509,Manggarai,https://hdl.handle.net/20.500.11840/termmaster10077505,
https://hdl.handle.net/20.500.11840/termmaster10058862,San Pedro Jocopilas,https://hdl.handle.net/20.500.11840/termmaster10058825,
https://hdl.handle.net/20.500.11840/termmaster10054857,Ebolowa,https://hdl.handle.net/20.500.11840/termmaster10054855,
https://hdl.handle.net/20.500.11840/termmaster10048421,werken met vezels en textielvervaardiging,https://hdl.handle.net/20.500.11840/termmaster10050332,090211 | textile working
https://hdl.handle.net/20.500.11840/termmaster10076142,Jivaro,https://hdl.handle.net/20.500.11840/termmaster10076138,Givaro | Shuara
https://hdl.handle.net/20.500.11840/termmaster10077266,Jun,https://hdl.handle.net/20.500.11840/termmaster10077258,
https://hdl.handle.net/20.500.11840/termmaster10065052,smeden (metaalvorming),https://hdl.handle.net/20.500.11840/termmaster10065048,forging (metal forming) | gesmeed (metaalvorming)
https://hdl.handle.net/20.500.11840/termmaster10063176,Sragen (regentschap),https://hdl.handle.net/20.500.11840/termmaster10063042,Sragen (kabupaten) | Sragen (regency)
https://hdl.handle.net/20.500.11840/termmaster10067356,blinddrukken (prenten),https://hdl.handle.net/20.500.11840/termmaster10067335,blinddruk | embossed prints | preegdrukken
https://hdl.handle.net/20.500.11840/termmaster10062543,Meliau,https://hdl.handle.net/20.500.11840/termmaster10062540,
https://hdl.handle.net/20.500.11840/termmaster10069673,persoonlijke wapenrusting: armen,https://hdl.handle.net/20.500.11840/termmaster10069672,body armor: upper extremities
https://hdl.handle.net/20.500.11840/termmaster10057862,Krim,https://hdl.handle.net/20.500.11840/termmaster10057859,
https://hdl.handle.net/20.500.11840/termmaster10058704,Jacmel,https://hdl.handle.net/20.500.11840/termmaster10058702,
https://hdl.handle.net/20.500.11840/termmaster10060740,Pohnpei,https://hdl.handle.net/20.500.11840/termmaster10060739,Ponape
https://hdl.handle.net/20.500.11840/termmaster10076278,Eastern Apache,https://hdl.handle.net/20.500.11840/termmaster10076274,Oostelijke Apache
https://hdl.handle.net/20.500.11840/termmaster10056815,Augsburg,https://hdl.handle.net/20.500.11840/termmaster10056811,
https://hdl.handle.net/20.500.11840/termmaster10058004,Jura -Zwitserland,https://hdl.handle.net/20.500.11840/termmaster10057984,
https://hdl.handle.net/20.500.11840/termmaster10056272,Schaesberg,https://hdl.handle.net/20.500.11840/termmaster10056222,
https://hdl.handle.net/20.500.11840/termmaster10062776,Moa (eiland),https://hdl.handle.net/20.500.11840/termmaster10062774,Moa (island) | Pulau Moa
https://hdl.handle.net/20.500.11840/termmaster10068077,fighting bracelets,https://hdl.handle.net/20.500.11840/termmaster10068073,
https://hdl.handle.net/20.500.11840/termmaster10079527,polymethylmethacrylaat (PMMA),https://hdl.handle.net/20.500.11840/termmaster10065165,Acrylite | Lucite | acryl | acrylaat | perspex | plexiglas | polyacrylaat
https://hdl.handle.net/20.500.11840/termmaster10058534,Trujillo,https://hdl.handle.net/20.500.11840/termmaster10058532,
https://hdl.handle.net/20.500.11840/termmaster10065426,grafiet,https://hdl.handle.net/20.500.11840/termmaster10065414,black lead | graphite | plumbago
https://hdl.handle.net/20.500.11840/termmaster10063841,Khagra,https://hdl.handle.net/20.500.11840/termmaster10063839,
https://hdl.handle.net/20.500.11840/termmaster10077739,Taman,https://hdl.handle.net/20.500.11840/termmaster10077738,Taman Dayak
https://hdl.handle.net/20.500.11840/termmaster10066872,zwembaden,https://hdl.handle.net/20.500.11840/termmaster10066871,swimming pools
https://hdl.handle.net/20.500.11840/termmaster10065547,deklaag naar locatie of context,https://hdl.handle.net/20.500.11840/termmaster10065501,coating by location or context
https://hdl.handle.net/20.500.11840/termmaster10075888,Gravettien,https://hdl.handle.net/20.500.11840/termmaster10075879,Gravettian
https://hdl.handle.net/20.500.11840/termmaster10071663,ponsbandlezers,https://hdl.handle.net/20.500.11840/termmaster10071634,paper-tape readers | ponsbandlezer
https://hdl.handle.net/20.500.11840/termmaster10076709,Nyamal,https://hdl.handle.net/20.500.11840/termmaster10076706,Njamal
https://hdl.handle.net/20.500.11840/termmaster10054628,Mega,https://hdl.handle.net/20.500.11840/termmaster10054610,Megga
https://hdl.handle.net/20.500.11840/termmaster10064977,brocheren,https://hdl.handle.net/20.500.11840/termmaster10064975,brocading | broché
https://hdl.handle.net/20.500.11840/termmaster10055924,Oostvoorne,https://hdl.handle.net/20.500.11840/termmaster10055808,
https://hdl.handle.net/20.500.11840/termmaster10059530,Pala,https://hdl.handle.net/20.500.11840/termmaster10059529,
https://hdl.handle.net/20.500.11840/termmaster10070824,pupukpotten,https://hdl.handle.net/20.500.11840/termmaster10070820,
https://hdl.handle.net/20.500.11840/termmaster10061931,Mukomuko (regentschap),https://hdl.handle.net/20.500.11840/termmaster10061915,Mukomuko (kabupaten) | Mukomuko (regency)
https://hdl.handle.net/20.500.11840/termmaster10055813,Rijnwoude,https://hdl.handle.net/20.500.11840/termmaster10055808,
https://hdl.handle.net/20.500.11840/termmaster10062656,Berau (rivier),https://hdl.handle.net/20.500.11840/termmaster10062652,Berau (river) | Kuran (rivier) | Sungai Berau
https://hdl.handle.net/20.500.11840/termmaster10067097,laboratoria,https://hdl.handle.net/20.500.11840/termmaster10067096,laboratories
https://hdl.handle.net/20.500.11840/termmaster10067394,hangende rolschilderingen,https://hdl.handle.net/20.500.11840/termmaster10067391,hanging scrolls | hangrolschilderijen | hangschilderingen | verticale banderollen
https://hdl.handle.net/20.500.11840/termmaster10062185,Konawe (gebied),https://hdl.handle.net/20.500.11840/termmaster10062177,Konawe (former regency) | Konawe (oud regentschap) | Konawe Region 
https://hdl.handle.net/20.500.11840/termmaster10061213,Lina-gebergte,https://hdl.handle.net/20.500.11840/termmaster10061210,Lina Mountains | Pegunungan Lina
https://hdl.handle.net/20.500.11840/termmaster10068328,motorboten,https://hdl.handle.net/20.500.11840/termmaster10068327,motorboats | motorschepen
https://hdl.handle.net/20.500.11840/termmaster10076468,Hohokam,https://hdl.handle.net/20.500.11840/termmaster10076465,
https://hdl.handle.net/20.500.11840/termmaster10059931,Vancouver Island,https://hdl.handle.net/20.500.11840/termmaster10059929,
https://hdl.handle.net/20.500.11840/termmaster10057774,Bakony,https://hdl.handle.net/20.500.11840/termmaster10057773,
https://hdl.handle.net/20.500.11840/termmaster10076192,Purupurú,https://hdl.handle.net/20.500.11840/termmaster10076189,Paumari | Paumarí | Poropuru
https://hdl.handle.net/20.500.11840/termmaster10061192,Papua Barat (provincie),https://hdl.handle.net/20.500.11840/termmaster10061191,Irian Jaya Barat (provincie) | Papua Barat (province)
https://hdl.handle.net/20.500.11840/termmaster10077386,Kankanai,https://hdl.handle.net/20.500.11840/termmaster10077385,Kankanaey | Kankanay
https://hdl.handle.net/20.500.11840/termmaster10058403,Jésus,https://hdl.handle.net/20.500.11840/termmaster10058402,
https://hdl.handle.net/20.500.11840/termmaster10077062,Ayfat,https://hdl.handle.net/20.500.11840/termmaster10077061,Aifat
https://hdl.handle.net/20.500.11840/termmaster10062408,Bima (stadsgemeente),https://hdl.handle.net/20.500.11840/termmaster10062402,Bima (kota) | Bima (municipality)
https://hdl.handle.net/20.500.11840/termmaster10054883,Salaga,https://hdl.handle.net/20.500.11840/termmaster10054875,
https://hdl.handle.net/20.500.11840/termmaster10049809,individualisme,https://hdl.handle.net/20.500.11840/termmaster10049808,individualism | persoon als individu
https://hdl.handle.net/20.500.11840/termmaster10071786,oogspiegels,https://hdl.handle.net/20.500.11840/termmaster10071774,ophthalmoscopes
https://hdl.handle.net/20.500.11840/termmaster10060656,Tikopia,https://hdl.handle.net/20.500.11840/termmaster10060654,
https://hdl.handle.net/20.500.11840/termmaster10055057,Kaya,https://hdl.handle.net/20.500.11840/termmaster10055051,
https://hdl.handle.net/20.500.11840/termmaster10066619,deurkozijnen en deurkozijnonderdelen,https://hdl.handle.net/20.500.11840/termmaster10066607,doorframes and doorframe components
https://hdl.handle.net/20.500.11840/termmaster10067563,spreien,https://hdl.handle.net/20.500.11840/termmaster10067562,beddenspreien | bedspreads
https://hdl.handle.net/20.500.11840/termmaster10063940,Madhya Pradesh (deelstaat),https://hdl.handle.net/20.500.11840/termmaster10063752,Madhya Pradesh (state)
https://hdl.handle.net/20.500.11840/termmaster10070533,koeltanks,https://hdl.handle.net/20.500.11840/termmaster10070522,water coolers
https://hdl.handle.net/20.500.11840/termmaster10063668,Khyber Pakhtunkhwa (provincie),https://hdl.handle.net/20.500.11840/termmaster10063663,Khyber Pakhtunkhwa (province) | Khyber-Pakhtunkwa | North-West Frontier Province
https://hdl.handle.net/20.500.11840/termmaster10060553,Imanmeri,https://hdl.handle.net/20.500.11840/termmaster10060520,
https://hdl.handle.net/20.500.11840/termmaster10059801,Mitchell Mine,https://hdl.handle.net/20.500.11840/termmaster10059800,
https://hdl.handle.net/20.500.11840/termmaster10076253,Ahanin,https://hdl.handle.net/20.500.11840/termmaster10076227,A'ani | A'aninin | Atsina | Gros Ventres of the Prairies | Haaninin
https://hdl.handle.net/20.500.11840/termmaster10060179,Utopia,https://hdl.handle.net/20.500.11840/termmaster10060173,Urapuntja
https://hdl.handle.net/20.500.11840/termmaster10067218,iconen,https://hdl.handle.net/20.500.11840/termmaster10067217,icons | ikonen
https://hdl.handle.net/20.500.11840/termmaster10062364,Karama (rivier),https://hdl.handle.net/20.500.11840/termmaster10062362,Karama River | Karamu (rivier) | Sungai Karama
https://hdl.handle.net/20.500.11840/termmaster10058742,Benedenwindse eilanden,https://hdl.handle.net/20.500.11840/termmaster10058721,Leeward Antilles
https://hdl.handle.net/20.500.11840/termmaster10053912,Damba,https://hdl.handle.net/20.500.11840/termmaster10053911,
https://hdl.handle.net/20.500.11840/termmaster10066254,elektrofonen,https://hdl.handle.net/20.500.11840/termmaster10066043,electrophones
https://hdl.handle.net/20.500.11840/termmaster10075784,hindoeïstisch,https://hdl.handle.net/20.500.11840/termmaster10075771,Hindu | Hinduism | hindoeïsme
https://hdl.handle.net/20.500.11840/termmaster10058540,Ica (rivier),https://hdl.handle.net/20.500.11840/termmaster10058537,Ica (river) | Rio Ica
https://hdl.handle.net/20.500.11840/termmaster10054326,Grande Kabylie,https://hdl.handle.net/20.500.11840/termmaster10054325,Kabylie- Grande
https://hdl.handle.net/20.500.11840/termmaster10054700,Oost-Afrika: regionaal,https://hdl.handle.net/20.500.11840/termmaster10054600,
https://hdl.handle.net/20.500.11840/termmaster10064616,Abu Dhabi,https://hdl.handle.net/20.500.11840/termmaster10064615,Abu Zabi
https://hdl.handle.net/20.500.11840/termmaster10056911,Vahnum,https://hdl.handle.net/20.500.11840/termmaster10056899,
https://hdl.handle.net/20.500.11840/termmaster10059982,Rakahanga,https://hdl.handle.net/20.500.11840/termmaster10059979,
https://hdl.handle.net/20.500.11840/termmaster10070956,krokodillenhaken,https://hdl.handle.net/20.500.11840/termmaster10070913,crocodile hooks 
https://hdl.handle.net/20.500.11840/termmaster10077594,Mapu,https://hdl.handle.net/20.500.11840/termmaster10077586,To Napoe
https://hdl.handle.net/20.500.11840/termmaster10077870,Shah Jahan,https://hdl.handle.net/20.500.11840/termmaster10077869,
https://hdl.handle.net/20.500.11840/termmaster10068988,parfleches,https://hdl.handle.net/20.500.11840/termmaster10068985,
https://hdl.handle.net/20.500.11840/termmaster10070302,fluitkruiken,https://hdl.handle.net/20.500.11840/termmaster10070294,
https://hdl.handle.net/20.500.11840/termmaster10063280,Cirebon (regentschap),https://hdl.handle.net/20.500.11840/termmaster10063208,Cirebon (kabupaten) | Cirebon (regency)
https://hdl.handle.net/20.500.11840/termmaster10067841,tafels naar locatie of context: positie,https://hdl.handle.net/20.500.11840/termmaster10067838,tables by location or context: position
https://hdl.handle.net/20.500.11840/termmaster10056919,Hagen,https://hdl.handle.net/20.500.11840/termmaster10056917,
https://hdl.handle.net/20.500.11840/termmaster10069223,gordeltassen,https://hdl.handle.net/20.500.11840/termmaster10069214,
https://hdl.handle.net/20.500.11840/termmaster10054891,Brawiri,https://hdl.handle.net/20.500.11840/termmaster10054875,
https://hdl.handle.net/20.500.11840/termmaster10058665,São Paulo,https://hdl.handle.net/20.500.11840/termmaster10058663,
https://hdl.handle.net/20.500.11840/termmaster10065774,schedel (menselijk),https://hdl.handle.net/20.500.11840/termmaster10065773,skull (human)
https://hdl.handle.net/20.500.11840/termmaster10066767,verenigingsgebouwen,https://hdl.handle.net/20.500.11840/termmaster10066762,genootschapsgebouwen | societies' buildings | sociëteiten
https://hdl.handle.net/20.500.11840/termmaster10062654,Sambaliung,https://hdl.handle.net/20.500.11840/termmaster10062652,
https://hdl.handle.net/20.500.11840/termmaster10077998,Kishangarh,https://hdl.handle.net/20.500.11840/termmaster10077994,
https://hdl.handle.net/20.500.11840/termmaster10065456,mica (mineraal),https://hdl.handle.net/20.500.11840/termmaster10065414,mica (mineral)
https://hdl.handle.net/20.500.11840/termmaster10069123,meetinstrumenten voor het meten van omvang,https://hdl.handle.net/20.500.11840/termmaster10069037,measuring devices for extent
https://hdl.handle.net/20.500.11840/termmaster10060357,Admiralty-eilanden,https://hdl.handle.net/20.500.11840/termmaster10060350,Admirality Islands
https://hdl.handle.net/20.500.11840/termmaster10077432,Centraal-Timor,https://hdl.handle.net/20.500.11840/termmaster10077431,Centraal Timorees | Central Timorese
https://hdl.handle.net/20.500.11840/termmaster10066711,kluizen,https://hdl.handle.net/20.500.11840/termmaster10066709,vaults
https://hdl.handle.net/20.500.11840/termmaster10058623,Boven-Amazone (gebied),https://hdl.handle.net/20.500.11840/termmaster10058622,Upper-Amazone (area)
https://hdl.handle.net/20.500.11840/termmaster10060782,Nikko,https://hdl.handle.net/20.500.11840/termmaster10060778,
https://hdl.handle.net/20.500.11840/termmaster10078031,Islamitische stijlen en perioden- Centraal-Azië: oost,https://hdl.handle.net/20.500.11840/termmaster10078030,Islamic styles and periods- Central Asia east
https://hdl.handle.net/20.500.11840/termmaster10060211,Gladstone ,https://hdl.handle.net/20.500.11840/termmaster10060189,
https://hdl.handle.net/20.500.11840/termmaster10057141,Pforzheim,https://hdl.handle.net/20.500.11840/termmaster10057129,Porta Hercyniae
https://hdl.handle.net/20.500.11840/termmaster10078292,Bini,https://hdl.handle.net/20.500.11840/termmaster10078291,Edo- Bini
https://hdl.handle.net/20.500.11840/termmaster10060572,Karawari-rivier,https://hdl.handle.net/20.500.11840/termmaster10060520,Korewori-rivier | Korowori-rivier
https://hdl.handle.net/20.500.11840/termmaster10068065,schermzwaarden,https://hdl.handle.net/20.500.11840/termmaster10068063,duelleerzwaarden | fencing swords
https://hdl.handle.net/20.500.11840/termmaster10077175,Nishimura School,https://hdl.handle.net/20.500.11840/termmaster10077165,
https://hdl.handle.net/20.500.11840/termmaster10066977,beweegbare bruggen,https://hdl.handle.net/20.500.11840/termmaster10066976,movable bridges
https://hdl.handle.net/20.500.11840/termmaster10079457,Gudo,https://hdl.handle.net/20.500.11840/termmaster10062977,
https://hdl.handle.net/20.500.11840/termmaster10063707,Islamabad -Pakistan,https://hdl.handle.net/20.500.11840/termmaster10063705,
https://hdl.handle.net/20.500.11840/termmaster10064743,lijmen,https://hdl.handle.net/20.500.11840/termmaster10064742,gelijmd | gluing
https://hdl.handle.net/20.500.11840/termmaster10057665,Saint-Pol-de-Léon,https://hdl.handle.net/20.500.11840/termmaster10057662,
https://hdl.handle.net/20.500.11840/termmaster10061175,Mindoro,https://hdl.handle.net/20.500.11840/termmaster10061128,
https://hdl.handle.net/20.500.11840/termmaster10057954,Steiermark,https://hdl.handle.net/20.500.11840/termmaster10057937,Stiermarken
https://hdl.handle.net/20.500.11840/termmaster10066965,vervoersbouwconstructies naar vorm,https://hdl.handle.net/20.500.11840/termmaster10066964,transportation structures by form
https://hdl.handle.net/20.500.11840/termmaster10077191,Namban,https://hdl.handle.net/20.500.11840/termmaster10077179,
https://hdl.handle.net/20.500.11840/termmaster10076617,Aluku,https://hdl.handle.net/20.500.11840/termmaster10076616,Boni
https://hdl.handle.net/20.500.11840/termmaster10058306,Valparaíso (regio),https://hdl.handle.net/20.500.11840/termmaster10058276,Aconcagua | Quinta | Valparaiso (regio) | Valparaíso (region)
https://hdl.handle.net/20.500.11840/termmaster10054899,Ewatto,https://hdl.handle.net/20.500.11840/termmaster10054875,
https://hdl.handle.net/20.500.11840/termmaster10059208,Santo Tomás Jalieza,https://hdl.handle.net/20.500.11840/termmaster10059119,
https://hdl.handle.net/20.500.11840/termmaster10056404,Havelte,https://hdl.handle.net/20.500.11840/termmaster10056387,
https://hdl.handle.net/20.500.11840/termmaster10056702,La Calamine,https://hdl.handle.net/20.500.11840/termmaster10056697,
https://hdl.handle.net/20.500.11840/termmaster10069849,invoervergunningen,https://hdl.handle.net/20.500.11840/termmaster10069848,
https://hdl.handle.net/20.500.11840/termmaster10057970,Keutschachersee,https://hdl.handle.net/20.500.11840/termmaster10057967,
https://hdl.handle.net/20.500.11840/termmaster10069020,denticules,https://hdl.handle.net/20.500.11840/termmaster10069017,
https://hdl.handle.net/20.500.11840/termmaster10069549,heupdoeken,https://hdl.handle.net/20.500.11840/termmaster10069530,beendoeken | sarongs
https://hdl.handle.net/20.500.11840/termmaster10057228,Mühlberg,https://hdl.handle.net/20.500.11840/termmaster10057227,
https://hdl.handle.net/20.500.11840/termmaster10071590,bananenmessen,https://hdl.handle.net/20.500.11840/termmaster10071588,bananenkapmessen | long pole knives
https://hdl.handle.net/20.500.11840/termmaster10061314,Anus (eiland),https://hdl.handle.net/20.500.11840/termmaster10061313,Anoes | Anus (island)
https://hdl.handle.net/20.500.11840/termmaster10065074,houtbewerken en houtbewerkingsprocedés,https://hdl.handle.net/20.500.11840/termmaster10064944,woodworking processes and woodworking techniques
https://hdl.handle.net/20.500.11840/termmaster10076024,Izcateca,https://hdl.handle.net/20.500.11840/termmaster10076017,Izcatec
https://hdl.handle.net/20.500.11840/termmaster10061014,Zhangjiakou,https://hdl.handle.net/20.500.11840/termmaster10061009,
https://hdl.handle.net/20.500.11840/termmaster10076199,Yuruna,https://hdl.handle.net/20.500.11840/termmaster10076194,Iuruna | Juruna | Yudya
https://hdl.handle.net/20.500.11840/termmaster10060481,Finschhafen,https://hdl.handle.net/20.500.11840/termmaster10060469,Finshafen
https://hdl.handle.net/20.500.11840/termmaster10065394,blanc de Chine,https://hdl.handle.net/20.500.11840/termmaster10065393,Dehua porselein | blanc de chine ware | tehuso-porselein
https://hdl.handle.net/20.500.11840/termmaster10058555,Hualfín,https://hdl.handle.net/20.500.11840/termmaster10058553,
https://hdl.handle.net/20.500.11840/termmaster10078350,Krobo,https://hdl.handle.net/20.500.11840/termmaster10078349,Kropo
https://hdl.handle.net/20.500.11840/termmaster10079342,Inhambane (provincie),https://hdl.handle.net/20.500.11840/termmaster10055362,Inhambane Province | Província de Inhambane
https://hdl.handle.net/20.500.11840/termmaster10076958,Kombai,https://hdl.handle.net/20.500.11840/termmaster10076955,Kombay
https://hdl.handle.net/20.500.11840/termmaster10054861,Barki,https://hdl.handle.net/20.500.11840/termmaster10054795,
https://hdl.handle.net/20.500.11840/termmaster10079699,schimmenpoppenspel,https://hdl.handle.net/20.500.11840/termmaster10049852,
https://hdl.handle.net/20.500.11840/termmaster10068234,draagkoorden,https://hdl.handle.net/20.500.11840/termmaster10068227,carrying cords | draagtouwen
https://hdl.handle.net/20.500.11840/termmaster10066818,restaurants,https://hdl.handle.net/20.500.11840/termmaster10066814,
https://hdl.handle.net/20.500.11840/termmaster10071167,keukengereedschap voor het snijden,https://hdl.handle.net/20.500.11840/termmaster10071099,culinary tools and equipment for cutting
https://hdl.handle.net/20.500.11840/termmaster10055090,Batié Nord,https://hdl.handle.net/20.500.11840/termmaster10055051,
https://hdl.handle.net/20.500.11840/termmaster10059778,Yuma county,https://hdl.handle.net/20.500.11840/termmaster10059734,
https://hdl.handle.net/20.500.11840/termmaster10063190,Tanahabang,https://hdl.handle.net/20.500.11840/termmaster10063189,Tanah-Abang
https://hdl.handle.net/20.500.11840/termmaster10060870,Fuji Hakone Izu National Park,https://hdl.handle.net/20.500.11840/termmaster10060764,
https://hdl.handle.net/20.500.11840/termmaster10078472,Jukun,https://hdl.handle.net/20.500.11840/termmaster10078465,Djukun | Jukon | Kororofawa
https://hdl.handle.net/20.500.11840/termmaster10054203,Kordofan,https://hdl.handle.net/20.500.11840/termmaster10054193,
https://hdl.handle.net/20.500.11840/termmaster10063294,Kandanghaur,https://hdl.handle.net/20.500.11840/termmaster10063293,Kandanghaoer
https://hdl.handle.net/20.500.11840/termmaster10049694,verlossing en verlichting,https://hdl.handle.net/20.500.11840/termmaster10049693,nirvana | salvation and epiphany | verlichting | verlossing
https://hdl.handle.net/20.500.11840/termmaster10076516,Mezcala,https://hdl.handle.net/20.500.11840/termmaster10076513,Mescala
https://hdl.handle.net/20.500.11840/termmaster10063729,Kelani (rivier),https://hdl.handle.net/20.500.11840/termmaster10063711,Kelani (river)
https://hdl.handle.net/20.500.11840/termmaster10059582,Kentucky,https://hdl.handle.net/20.500.11840/termmaster10059451,
https://hdl.handle.net/20.500.11840/termmaster10049845,uitvoerende kunsten,https://hdl.handle.net/20.500.11840/termmaster10049827,performing arts | podiumkunsten
https://hdl.handle.net/20.500.11840/termmaster10067229,Arabisch alfabet,https://hdl.handle.net/20.500.11840/termmaster10067228,Arabic alphabet
https://hdl.handle.net/20.500.11840/termmaster10062415,Kalabahi,https://hdl.handle.net/20.500.11840/termmaster10062414,
https://hdl.handle.net/20.500.11840/termmaster10078060,Zand,https://hdl.handle.net/20.500.11840/termmaster10078051,Zanj
https://hdl.handle.net/20.500.11840/termmaster10070535,wateremmers,https://hdl.handle.net/20.500.11840/termmaster10070522,water buckets
https://hdl.handle.net/20.500.11840/termmaster10056438,Schoonebeek,https://hdl.handle.net/20.500.11840/termmaster10056387,
https://hdl.handle.net/20.500.11840/termmaster10056938,Jülich,https://hdl.handle.net/20.500.11840/termmaster10056860,
https://hdl.handle.net/20.500.11840/termmaster10070445,wijnkruiken,https://hdl.handle.net/20.500.11840/termmaster10070440,wine jars
https://hdl.handle.net/20.500.11840/termmaster10063813,Poondi,https://hdl.handle.net/20.500.11840/termmaster10063789,
https://hdl.handle.net/20.500.11840/termmaster10079318,plastische chirurgie,https://hdl.handle.net/20.500.11840/termmaster10048026,plastic surgery
https://hdl.handle.net/20.500.11840/termmaster10056218,Kaatsheuvel,https://hdl.handle.net/20.500.11840/termmaster10056165,
https://hdl.handle.net/20.500.11840/termmaster10062766,Wetan (eiland),https://hdl.handle.net/20.500.11840/termmaster10062761,Pulau Wetan | Wetan (island)
https://hdl.handle.net/20.500.11840/termmaster10063194,Kapal (eiland),https://hdl.handle.net/20.500.11840/termmaster10063193,Kapal Island | Onrust (eiland) | Pulau Kapal | Scheepseiland
https://hdl.handle.net/20.500.11840/termmaster10066727,bediendenkamers,https://hdl.handle.net/20.500.11840/termmaster10066726,servant rooms
https://hdl.handle.net/20.500.11840/termmaster10056116,Vleuten-De Meern,https://hdl.handle.net/20.500.11840/termmaster10056115,
https://hdl.handle.net/20.500.11840/termmaster10071194,sagokloppers,https://hdl.handle.net/20.500.11840/termmaster10071192,sago beaters
https://hdl.handle.net/20.500.11840/termmaster10076227,Plains,https://hdl.handle.net/20.500.11840/termmaster10076203,Plains Indian | Prairie
https://hdl.handle.net/20.500.11840/termmaster10065332,tombak,https://hdl.handle.net/20.500.11840/termmaster10065330,roodkoper | tambac | tombac
https://hdl.handle.net/20.500.11840/termmaster10077712,Bukat,https://hdl.handle.net/20.500.11840/termmaster10077711,
https://hdl.handle.net/20.500.11840/termmaster10059807,Benfield,https://hdl.handle.net/20.500.11840/termmaster10059806,
https://hdl.handle.net/20.500.11840/termmaster10061193,Berau-golf,https://hdl.handle.net/20.500.11840/termmaster10061192,Berau Bay | MacCluer-golf | Teluk Berau
https://hdl.handle.net/20.500.11840/termmaster10078489,War,https://hdl.handle.net/20.500.11840/termmaster10078488,
https://hdl.handle.net/20.500.11840/termmaster10071100,keukenhamers,https://hdl.handle.net/20.500.11840/termmaster10071099,kitchen mallets
https://hdl.handle.net/20.500.11840/termmaster10059316,Huistán,https://hdl.handle.net/20.500.11840/termmaster10059313,
https://hdl.handle.net/20.500.11840/termmaster10065025,van zilverdraad voorzien,https://hdl.handle.net/20.500.11840/termmaster10065021,silverwork embroidery
https://hdl.handle.net/20.500.11840/termmaster10061115,Miri,https://hdl.handle.net/20.500.11840/termmaster10061113,
https://hdl.handle.net/20.500.11840/termmaster10078671,Pogoro,https://hdl.handle.net/20.500.11840/termmaster10078658,Wapogoro | Weganga
https://hdl.handle.net/20.500.11840/termmaster10076150,Yagua,https://hdl.handle.net/20.500.11840/termmaster10076138,Llagua | Mishara | Nijyamïï Nikyejaada | Yahua | Ñihamwo
https://hdl.handle.net/20.500.11840/termmaster10058860,Santa Maria de Jesús,https://hdl.handle.net/20.500.11840/termmaster10058825,
https://hdl.handle.net/20.500.11840/termmaster10056464,IJsselmeer,https://hdl.handle.net/20.500.11840/termmaster10056453,Zuiderzee
https://hdl.handle.net/20.500.11840/termmaster10076939,Nduga,https://hdl.handle.net/20.500.11840/termmaster10076932,Dawa | Pesecham | Pesechem | Pesegem | Pésechém
https://hdl.handle.net/20.500.11840/termmaster10060460,Woodlark-eiland,https://hdl.handle.net/20.500.11840/termmaster10060428,Muyua | Woodlark Island
https://hdl.handle.net/20.500.11840/termmaster10059595,Grand Portage Indian reservation,https://hdl.handle.net/20.500.11840/termmaster10059594,Grand Portage Reservation
https://hdl.handle.net/20.500.11840/termmaster10071902,inktblokken (sumi-e),https://hdl.handle.net/20.500.11840/termmaster10071895,ink blocks 
https://hdl.handle.net/20.500.11840/termmaster10048037,voetinbinding ,https://hdl.handle.net/20.500.11840/termmaster10048026,Chinese voetinbinding | Gouden lotussen | foot binding | lotusvoeten | 缠足
https://hdl.handle.net/20.500.11840/termmaster10069620,bugaku maskers,https://hdl.handle.net/20.500.11840/termmaster10069619,
https://hdl.handle.net/20.500.11840/termmaster10048586,infrastructuur voor vervoer over land,https://hdl.handle.net/20.500.11840/termmaster10048562,infrastructure for land transportation
https://hdl.handle.net/20.500.11840/termmaster10077080,Karon Pantai,https://hdl.handle.net/20.500.11840/termmaster10077079,Abun Tat
https://hdl.handle.net/20.500.11840/termmaster10068383,vrachtwagens,https://hdl.handle.net/20.500.11840/termmaster10068382,trucks | vrachtauto's
