concept,prefLabel,broad,altLabels
https://hdl.handle.net/20.500.11840/termmaster10060187,Ampilatwatja,https://hdl.handle.net/20.500.11840/termmaster10060186,
https://hdl.handle.net/20.500.11840/termmaster10078059,Yazd- textielstijl,https://hdl.handle.net/20.500.11840/termmaster10078051,Yazd ((textile style) | Yezd
https://hdl.handle.net/20.500.11840/termmaster10063561,Prachin Buri (provincie),https://hdl.handle.net/20.500.11840/termmaster10063557,Prachin Buri (changwat) | Prachin Buri (province)
https://hdl.handle.net/20.500.11840/termmaster10067241,voorstudies,https://hdl.handle.net/20.500.11840/termmaster10067240,preparatory studies
https://hdl.handle.net/20.500.11840/termmaster10077381,Pagan Gaddang,https://hdl.handle.net/20.500.11840/termmaster10077378,Cagayan | Gaddang
https://hdl.handle.net/20.500.11840/termmaster10077367,Srivijaya,https://hdl.handle.net/20.500.11840/termmaster10077366,Shrivijaya
https://hdl.handle.net/20.500.11840/termmaster10064796,kopergraveren,https://hdl.handle.net/20.500.11840/termmaster10064793,copper engraving (printing process)
https://hdl.handle.net/20.500.11840/termmaster10058145,Intelwakondre,https://hdl.handle.net/20.500.11840/termmaster10058104,Intelewa | Popakai | Popokai
https://hdl.handle.net/20.500.11840/termmaster10062050,Lammeulo,https://hdl.handle.net/20.500.11840/termmaster10062047,
https://hdl.handle.net/20.500.11840/termmaster10067749,wiegen,https://hdl.handle.net/20.500.11840/termmaster10067747,cradles (children's beds) | schommelwiegen
https://hdl.handle.net/20.500.11840/termmaster10059183,Nuyóo,https://hdl.handle.net/20.500.11840/termmaster10059119,
https://hdl.handle.net/20.500.11840/termmaster10059993,Korotolu,https://hdl.handle.net/20.500.11840/termmaster10059990,
https://hdl.handle.net/20.500.11840/termmaster10055089,To,https://hdl.handle.net/20.500.11840/termmaster10055051,
https://hdl.handle.net/20.500.11840/termmaster10071739,kniptangen,https://hdl.handle.net/20.500.11840/termmaster10071720,clippers (cutting tools)
https://hdl.handle.net/20.500.11840/termmaster10059381,Tlapa,https://hdl.handle.net/20.500.11840/termmaster10059356,
https://hdl.handle.net/20.500.11840/termmaster10071041,epileerpincetten,https://hdl.handle.net/20.500.11840/termmaster10071028,epilator tweezers | epileertangetjes
https://hdl.handle.net/20.500.11840/termmaster10066919,boterfabrieken,https://hdl.handle.net/20.500.11840/termmaster10066918,
https://hdl.handle.net/20.500.11840/termmaster10049790,organisatie van macht,https://hdl.handle.net/20.500.11840/termmaster10079482,legitimacy of power | vormen van macht
https://hdl.handle.net/20.500.11840/termmaster10068512,lacrossesticks,https://hdl.handle.net/20.500.11840/termmaster10068508,crosses (sports equipment)
https://hdl.handle.net/20.500.11840/termmaster10076949,Papua -culturen: oostelijke Centrale Bergland,https://hdl.handle.net/20.500.11840/termmaster10076931,Papua cultures: eastern central mountains
https://hdl.handle.net/20.500.11840/termmaster10059230,Pachuca,https://hdl.handle.net/20.500.11840/termmaster10059223,
https://hdl.handle.net/20.500.11840/termmaster10065126,met de hand binden,https://hdl.handle.net/20.500.11840/termmaster10065125,hand binding
https://hdl.handle.net/20.500.11840/termmaster10077302,Zhengde,https://hdl.handle.net/20.500.11840/termmaster10077291,
https://hdl.handle.net/20.500.11840/termmaster10070830,offerhoorns,https://hdl.handle.net/20.500.11840/termmaster10070826,sacrificial horns
https://hdl.handle.net/20.500.11840/termmaster10077093,Koreaanse perioden,https://hdl.handle.net/20.500.11840/termmaster10077092,Korean periods
https://hdl.handle.net/20.500.11840/termmaster10066649,haardsteden en haardstedeonderdelen,https://hdl.handle.net/20.500.11840/termmaster10066648,fireplaces and fireplace components | open haarden en open haardonderdelen
https://hdl.handle.net/20.500.11840/termmaster10063416,Jembrana (regentschap),https://hdl.handle.net/20.500.11840/termmaster10063351,Djembrana | Jembrana (kabupaten) | Jembrana (regency)
https://hdl.handle.net/20.500.11840/termmaster10057520,Drôme,https://hdl.handle.net/20.500.11840/termmaster10057502,Drome
https://hdl.handle.net/20.500.11840/termmaster10068232,draagzakken,https://hdl.handle.net/20.500.11840/termmaster10068227,carrying bags
https://hdl.handle.net/20.500.11840/termmaster10062143,Tolitoli (regentschap),https://hdl.handle.net/20.500.11840/termmaster10062142,Tolitoli (kabupaten) | Tolitoli (regency)
https://hdl.handle.net/20.500.11840/termmaster10055712,Gortelse bos,https://hdl.handle.net/20.500.11840/termmaster10055671,Gortelsche Bosch
https://hdl.handle.net/20.500.11840/termmaster10076862,Kwoma,https://hdl.handle.net/20.500.11840/termmaster10076861,
https://hdl.handle.net/20.500.11840/termmaster10059291,Rayón,https://hdl.handle.net/20.500.11840/termmaster10059266,
https://hdl.handle.net/20.500.11840/termmaster10065031,metaalafwerkingsprocedés en -technieken,https://hdl.handle.net/20.500.11840/termmaster10065030,metal finishing processes and techniques
https://hdl.handle.net/20.500.11840/termmaster10053861,La Palma (Canarische eilanden),https://hdl.handle.net/20.500.11840/termmaster10053856,La Palma (Canary Islands)
https://hdl.handle.net/20.500.11840/termmaster10069975,opstellen,https://hdl.handle.net/20.500.11840/termmaster10069760,papers (document genres)
https://hdl.handle.net/20.500.11840/termmaster10055406,Nenets- district,https://hdl.handle.net/20.500.11840/termmaster10055405,
https://hdl.handle.net/20.500.11840/termmaster10058289,Coronel,https://hdl.handle.net/20.500.11840/termmaster10058287,
https://hdl.handle.net/20.500.11840/termmaster10047723,Functie en Context,https://hdl.handle.net/20.500.11840/termmaster1,Context and  Function 
https://hdl.handle.net/20.500.11840/termmaster10056559,Oxford,https://hdl.handle.net/20.500.11840/termmaster10056558,
https://hdl.handle.net/20.500.11840/termmaster10061570,Kekwa,https://hdl.handle.net/20.500.11840/termmaster10061555,Keakwa | Keokwa
https://hdl.handle.net/20.500.11840/termmaster10071122,hooikisten,https://hdl.handle.net/20.500.11840/termmaster10071108,
https://hdl.handle.net/20.500.11840/termmaster10063629,Nam Het,https://hdl.handle.net/20.500.11840/termmaster10063622,Nang Het
https://hdl.handle.net/20.500.11840/termmaster10078343,Alagya,https://hdl.handle.net/20.500.11840/termmaster10078342,Alangua | Alladian
https://hdl.handle.net/20.500.11840/termmaster10076876,Sisano,https://hdl.handle.net/20.500.11840/termmaster10076870,Sinawa
https://hdl.handle.net/20.500.11840/termmaster10077730,Land-Dayak en westelijke volkeren,https://hdl.handle.net/20.500.11840/termmaster10077713,Bidayuh | Land-Dayak | Land-Dayak and western groups
https://hdl.handle.net/20.500.11840/termmaster10059646,Silver City,https://hdl.handle.net/20.500.11840/termmaster10059617,
https://hdl.handle.net/20.500.11840/termmaster10065910,keperweefsel,https://hdl.handle.net/20.500.11840/termmaster10065908,serge weave | twill | twill weave
https://hdl.handle.net/20.500.11840/termmaster10076629,Nauru -culturen,https://hdl.handle.net/20.500.11840/termmaster10076626,Nauru cultures
https://hdl.handle.net/20.500.11840/termmaster10076147,Patagón,https://hdl.handle.net/20.500.11840/termmaster10076138,Patagon
https://hdl.handle.net/20.500.11840/termmaster10057548,Col de la Faucelle,https://hdl.handle.net/20.500.11840/termmaster10057546,
https://hdl.handle.net/20.500.11840/termmaster10066308,kruispunten,https://hdl.handle.net/20.500.11840/termmaster10066396,intersections
https://hdl.handle.net/20.500.11840/termmaster10063143,Wedung,https://hdl.handle.net/20.500.11840/termmaster10063142,Wedoeng
https://hdl.handle.net/20.500.11840/termmaster10071911,trekpennen,https://hdl.handle.net/20.500.11840/termmaster10071906,ruling pens
https://hdl.handle.net/20.500.11840/termmaster10070514,boterdozen,https://hdl.handle.net/20.500.11840/termmaster10070506,butter boxes
https://hdl.handle.net/20.500.11840/termmaster10060669,Centrale Solomon-eilanden,https://hdl.handle.net/20.500.11840/termmaster10060658,Central Solomon Islands
https://hdl.handle.net/20.500.11840/termmaster10059249,Acajic,https://hdl.handle.net/20.500.11840/termmaster10059248,
https://hdl.handle.net/20.500.11840/termmaster10071791,distilleerapparatuur,https://hdl.handle.net/20.500.11840/termmaster10071520,destilleertoestellen | distillary equipment
https://hdl.handle.net/20.500.11840/termmaster10071210,keukengerei: vormen,https://hdl.handle.net/20.500.11840/termmaster10071208,culinary molds
https://hdl.handle.net/20.500.11840/termmaster10056014,Holten,https://hdl.handle.net/20.500.11840/termmaster10055995,
https://hdl.handle.net/20.500.11840/termmaster10076406,Midden-Horizon,https://hdl.handle.net/20.500.11840/termmaster10076405,Middle horizon
https://hdl.handle.net/20.500.11840/termmaster10061426,Sowek,https://hdl.handle.net/20.500.11840/termmaster10061424,Sawek
https://hdl.handle.net/20.500.11840/termmaster10068736,voedingsapparaten,https://hdl.handle.net/20.500.11840/termmaster10068734,adapters (transformatoren) | voedingen (electronica)
https://hdl.handle.net/20.500.11840/termmaster10079404,zeegezichten en zeestukken,https://hdl.handle.net/20.500.11840/termmaster10067127,seascapes and marines (visual works)
https://hdl.handle.net/20.500.11840/termmaster10069195,broekspijpen,https://hdl.handle.net/20.500.11840/termmaster10069194,trouser-legs
https://hdl.handle.net/20.500.11840/termmaster10061580,Umar,https://hdl.handle.net/20.500.11840/termmaster10061555,Amara (Papua) | Kamerepia | Oemar | Oemari | Umari
https://hdl.handle.net/20.500.11840/termmaster10077667,Kedungwuni,https://hdl.handle.net/20.500.11840/termmaster10077660,
https://hdl.handle.net/20.500.11840/termmaster10059074,Tzintzuntzan,https://hdl.handle.net/20.500.11840/termmaster10059059,
https://hdl.handle.net/20.500.11840/termmaster10075916,oriëntalisme,https://hdl.handle.net/20.500.11840/termmaster10075915,Orientalism
https://hdl.handle.net/20.500.11840/termmaster10055623,Hoorn,https://hdl.handle.net/20.500.11840/termmaster10055589,
https://hdl.handle.net/20.500.11840/termmaster10060020,Levuka,https://hdl.handle.net/20.500.11840/termmaster10060019,
https://hdl.handle.net/20.500.11840/termmaster10075937,Inheemse volken en culturen van Alaska,https://hdl.handle.net/20.500.11840/termmaster10075936,Alaskan Native peoples and cultures | inheemse Alaskaanse stijlen
https://hdl.handle.net/20.500.11840/termmaster10078941,Kele,https://hdl.handle.net/20.500.11840/termmaster10078934,
https://hdl.handle.net/20.500.11840/termmaster10067089,smederijen,https://hdl.handle.net/20.500.11840/termmaster10067088,smidsen | smithies
https://hdl.handle.net/20.500.11840/termmaster10065511,pleister naar techniek,https://hdl.handle.net/20.500.11840/termmaster10065510,plaster by technique
https://hdl.handle.net/20.500.11840/termmaster10076469,Casa Grande,https://hdl.handle.net/20.500.11840/termmaster10076468,
https://hdl.handle.net/20.500.11840/termmaster10070891,uitrusting voor ceremoniëel en ritueel gebruik,https://hdl.handle.net/20.500.11840/termmaster10070871,equipment for ceremonial and ritual purpose.
https://hdl.handle.net/20.500.11840/termmaster10056738,Oberbayern,https://hdl.handle.net/20.500.11840/termmaster10056737,
https://hdl.handle.net/20.500.11840/termmaster10072034,bandrecorders,https://hdl.handle.net/20.500.11840/termmaster10072033,tape recorders
https://hdl.handle.net/20.500.11840/termmaster10062438,Ngada (regentschap),https://hdl.handle.net/20.500.11840/termmaster10062433,Ngada (kabupaten) | Ngada (regency)
https://hdl.handle.net/20.500.11840/termmaster10067850,biljarttafels,https://hdl.handle.net/20.500.11840/termmaster10067844,billiard tables
https://hdl.handle.net/20.500.11840/termmaster10049918,concerten en muziekoptredens,https://hdl.handle.net/20.500.11840/termmaster10049853,concerts and music performances
https://hdl.handle.net/20.500.11840/termmaster10054696,Bungoma,https://hdl.handle.net/20.500.11840/termmaster10054692,
https://hdl.handle.net/20.500.11840/termmaster10063750,Bhutan: regionaal,https://hdl.handle.net/20.500.11840/termmaster10063748,
https://hdl.handle.net/20.500.11840/termmaster10055075,Lalgaye,https://hdl.handle.net/20.500.11840/termmaster10055051,
https://hdl.handle.net/20.500.11840/termmaster10064574,Wadi Hajr,https://hdl.handle.net/20.500.11840/termmaster10064549,Wadi Hajar
https://hdl.handle.net/20.500.11840/termmaster10068304,kano's,https://hdl.handle.net/20.500.11840/termmaster10068303,canoes
https://hdl.handle.net/20.500.11840/termmaster10059500,Sierra Nevada (U.S.A.),https://hdl.handle.net/20.500.11840/termmaster10059489,
https://hdl.handle.net/20.500.11840/termmaster10062392,Lombok Tengah (regentschap),https://hdl.handle.net/20.500.11840/termmaster10062375,Centraal-Lombok | Central Lombok | Lombok Tengah  (regency) | Lombok Tengah (kabupaten) | Lombok: centraal
https://hdl.handle.net/20.500.11840/termmaster10078897,Kaonde,https://hdl.handle.net/20.500.11840/termmaster10078884,Bakahonde | Chikahonde | Kaundi
https://hdl.handle.net/20.500.11840/termmaster10061116,Sibu,https://hdl.handle.net/20.500.11840/termmaster10061113,
https://hdl.handle.net/20.500.11840/termmaster10077225,Ko Kutani,https://hdl.handle.net/20.500.11840/termmaster10077223,
https://hdl.handle.net/20.500.11840/termmaster10056823,Gersdorf,https://hdl.handle.net/20.500.11840/termmaster10056819,
https://hdl.handle.net/20.500.11840/termmaster10067220,mani stenen,https://hdl.handle.net/20.500.11840/termmaster10067212,mani stones
https://hdl.handle.net/20.500.11840/termmaster10078509,Babessi,https://hdl.handle.net/20.500.11840/termmaster10078508,Bamessi
https://hdl.handle.net/20.500.11840/termmaster10061811,Berhala (eiland),https://hdl.handle.net/20.500.11840/termmaster10061806,Berhala (island) | Pulau Berhala
https://hdl.handle.net/20.500.11840/termmaster10063626,Attopeu,https://hdl.handle.net/20.500.11840/termmaster10063622,Atopeuh | Atopu
https://hdl.handle.net/20.500.11840/termmaster10076756,Papoea Nieuw-Guinea -culturen,https://hdl.handle.net/20.500.11840/termmaster10076755,Papua New Guinea cultures
https://hdl.handle.net/20.500.11840/termmaster10063591,Kanchanaburi (provincie),https://hdl.handle.net/20.500.11840/termmaster10063589,Kanchanaburi (changwat) | Kanchanaburi (province)
https://hdl.handle.net/20.500.11840/termmaster10064005,Nirmal,https://hdl.handle.net/20.500.11840/termmaster10063997,
https://hdl.handle.net/20.500.11840/termmaster10049243,minderheidsgroeperingen,https://hdl.handle.net/20.500.11840/termmaster10049232,minorities
https://hdl.handle.net/20.500.11840/termmaster10055885,Steenvoorde,https://hdl.handle.net/20.500.11840/termmaster10055883,
https://hdl.handle.net/20.500.11840/termmaster10079208,uiting van groepsgebondenheid,https://hdl.handle.net/20.500.11840/termmaster10048029,expression of group affiliation
https://hdl.handle.net/20.500.11840/termmaster10071722,beitels,https://hdl.handle.net/20.500.11840/termmaster10071720,chisels | klievers
https://hdl.handle.net/20.500.11840/termmaster10063661,Annapurna,https://hdl.handle.net/20.500.11840/termmaster10063660,Annapurna Region
https://hdl.handle.net/20.500.11840/termmaster10061440,Demba,https://hdl.handle.net/20.500.11840/termmaster10061438,
https://hdl.handle.net/20.500.11840/termmaster10056369,Veendam,https://hdl.handle.net/20.500.11840/termmaster10056355,
https://hdl.handle.net/20.500.11840/termmaster10079624,Luwuk,https://hdl.handle.net/20.500.11840/termmaster10062938,
https://hdl.handle.net/20.500.11840/termmaster10077074,Moiree,https://hdl.handle.net/20.500.11840/termmaster10077073,Arfak | Arfakkers | Moi (Arfak) | Moire
https://hdl.handle.net/20.500.11840/termmaster10071945,camera obscura's,https://hdl.handle.net/20.500.11840/termmaster10071944,camera obscuras
https://hdl.handle.net/20.500.11840/termmaster10059252,San Andrés Ixtlán,https://hdl.handle.net/20.500.11840/termmaster10059248,
https://hdl.handle.net/20.500.11840/termmaster10064299,Nevsehir (provincie),https://hdl.handle.net/20.500.11840/termmaster10064277,Nevsehir (province) | Nevshehir (provincie)
https://hdl.handle.net/20.500.11840/termmaster10047816,rituele vaststelling van schuld,https://hdl.handle.net/20.500.11840/termmaster10047814,ritually demonstrating of guilt
https://hdl.handle.net/20.500.11840/termmaster10064715,procedés en technieken,https://hdl.handle.net/20.500.11840/termmaster10064714,processes and techniques
https://hdl.handle.net/20.500.11840/termmaster10065081,leerbewerken,https://hdl.handle.net/20.500.11840/termmaster10064944,leatherworking
https://hdl.handle.net/20.500.11840/termmaster10053960,Isavi,https://hdl.handle.net/20.500.11840/termmaster10053956,
https://hdl.handle.net/20.500.11840/termmaster10063698,Chhachh,https://hdl.handle.net/20.500.11840/termmaster10063697,Chhanchh
https://hdl.handle.net/20.500.11840/termmaster10054408,Souq Larb’a al Gharb,https://hdl.handle.net/20.500.11840/termmaster10054406,El Arbaâ du Rharb | Souk el Arbaâ du Rharb
https://hdl.handle.net/20.500.11840/termmaster10058544,"Tierra del Fuego (ARG, provincie)",https://hdl.handle.net/20.500.11840/termmaster10058543,"Tierra del Fuego (ARG, province)) | Vuurland -Argentinië"
https://hdl.handle.net/20.500.11840/termmaster10054362,Tindouf,https://hdl.handle.net/20.500.11840/termmaster10054361,
https://hdl.handle.net/20.500.11840/termmaster10055532,Masi,https://hdl.handle.net/20.500.11840/termmaster10055526,
https://hdl.handle.net/20.500.11840/termmaster10067993,belegstukjes,https://hdl.handle.net/20.500.11840/termmaster10067982,nocks
https://hdl.handle.net/20.500.11840/termmaster10054847,"Centre (CMR, provincie)",https://hdl.handle.net/20.500.11840/termmaster10054795,Centre (CMR province)
https://hdl.handle.net/20.500.11840/termmaster10076738,Meriam Mir,https://hdl.handle.net/20.500.11840/termmaster10076737,Miriam Mer
https://hdl.handle.net/20.500.11840/termmaster10069726,Franse titels,https://hdl.handle.net/20.500.11840/termmaster10069725,half titles
https://hdl.handle.net/20.500.11840/termmaster10077153,Japanse moderne perioden,https://hdl.handle.net/20.500.11840/termmaster10077126,modern Japanese periods
https://hdl.handle.net/20.500.11840/termmaster10058353,Machachi,https://hdl.handle.net/20.500.11840/termmaster10058341,
https://hdl.handle.net/20.500.11840/termmaster10077949,Warli,https://hdl.handle.net/20.500.11840/termmaster10077918,
https://hdl.handle.net/20.500.11840/termmaster10058425,Santiago de Pupuja,https://hdl.handle.net/20.500.11840/termmaster10058423,
https://hdl.handle.net/20.500.11840/termmaster10061623,Biwar Laut,https://hdl.handle.net/20.500.11840/termmaster10061614,Biwar-on-sea | Biwarlaut
https://hdl.handle.net/20.500.11840/termmaster10066563,daktoevoegsels,https://hdl.handle.net/20.500.11840/termmaster10066557,roof appendages
https://hdl.handle.net/20.500.11840/termmaster10061048,Shandong,https://hdl.handle.net/20.500.11840/termmaster10060930,
https://hdl.handle.net/20.500.11840/termmaster10078201,Zuidelijk Afrikaans,https://hdl.handle.net/20.500.11840/termmaster10078186,Southern African | Southern African styles | Zuidelijk Afrikaanse stijlen
https://hdl.handle.net/20.500.11840/termmaster10064198,Turkije,https://hdl.handle.net/20.500.11840/termmaster10064116,TUR  | Turkey
https://hdl.handle.net/20.500.11840/termmaster10058787,Sint Annabaai,https://hdl.handle.net/20.500.11840/termmaster10058777,
https://hdl.handle.net/20.500.11840/termmaster10059311,Tlalmanalco,https://hdl.handle.net/20.500.11840/termmaster10059266,
https://hdl.handle.net/20.500.11840/termmaster10056718,Florenville,https://hdl.handle.net/20.500.11840/termmaster10056714,
https://hdl.handle.net/20.500.11840/termmaster10067741,kamerschermen,https://hdl.handle.net/20.500.11840/termmaster10067740,folding screens
https://hdl.handle.net/20.500.11840/termmaster10069660,kanaga maskers,https://hdl.handle.net/20.500.11840/termmaster10069627,kanaga masks
https://hdl.handle.net/20.500.11840/termmaster10077561,Loinang-Balantak,https://hdl.handle.net/20.500.11840/termmaster10077555,
https://hdl.handle.net/20.500.11840/termmaster10066282,snelhoorns,https://hdl.handle.net/20.500.11840/termmaster10066281,Fu | brulbuizen
https://hdl.handle.net/20.500.11840/termmaster10078435,Kasena,https://hdl.handle.net/20.500.11840/termmaster10078433,Kasem | Kason Bura | Kason Fra | Kassena | Kassuna | Katsena
https://hdl.handle.net/20.500.11840/termmaster10062371,Mamuju Utara (regentschap),https://hdl.handle.net/20.500.11840/termmaster10062359,Mamuju Utara (kabupaten) | Mamuju Utara (regency)
https://hdl.handle.net/20.500.11840/termmaster10060428,Milne Bay (provincie),https://hdl.handle.net/20.500.11840/termmaster10060288,Milne Bay (province)
https://hdl.handle.net/20.500.11840/termmaster10059895,Noord-Ontario,https://hdl.handle.net/20.500.11840/termmaster10059891,Northern Ontario | Ontario: noord
https://hdl.handle.net/20.500.11840/termmaster10055574,IJsland- Noord,https://hdl.handle.net/20.500.11840/termmaster10055573,
https://hdl.handle.net/20.500.11840/termmaster10059304,La Magdalena,https://hdl.handle.net/20.500.11840/termmaster10059266,
https://hdl.handle.net/20.500.11840/termmaster10060210,Talgai (archeologische site),https://hdl.handle.net/20.500.11840/termmaster10060189,Talgai (archaeological site)
https://hdl.handle.net/20.500.11840/termmaster10047815,gerechtelijke ondervragingen,https://hdl.handle.net/20.500.11840/termmaster10047814,judicial interrogations
https://hdl.handle.net/20.500.11840/termmaster10078105,Pakistaans,https://hdl.handle.net/20.500.11840/termmaster10078096,Pakistani
https://hdl.handle.net/20.500.11840/termmaster10055313,Lydenburg,https://hdl.handle.net/20.500.11840/termmaster10055330,Mashishing
https://hdl.handle.net/20.500.11840/termmaster10076131,Akurio,https://hdl.handle.net/20.500.11840/termmaster10076130,Triometesem | Wama
https://hdl.handle.net/20.500.11840/termmaster10071799,elektriseermachines,https://hdl.handle.net/20.500.11840/termmaster10071797,
https://hdl.handle.net/20.500.11840/termmaster10062129,Centraal-Sumatera,https://hdl.handle.net/20.500.11840/termmaster10062127,Central Sumatera | Sumatera Tengah | Sumatera- midden | Sumatera: centraal
https://hdl.handle.net/20.500.11840/termmaster10078707,Topotha,https://hdl.handle.net/20.500.11840/termmaster10078698,Dabosa | Tabosa | Taposa | Toposo
https://hdl.handle.net/20.500.11840/termmaster10076136,Mato Grosso,https://hdl.handle.net/20.500.11840/termmaster10076108,
https://hdl.handle.net/20.500.11840/termmaster10062595,Tapin (regentschap),https://hdl.handle.net/20.500.11840/termmaster10062573,Tapin (kabupaten) | Tapin (regency)
https://hdl.handle.net/20.500.11840/termmaster10060857,Shimane,https://hdl.handle.net/20.500.11840/termmaster10060854,
https://hdl.handle.net/20.500.11840/termmaster10077887,West-Indiaas,https://hdl.handle.net/20.500.11840/termmaster10077917,West Indian
https://hdl.handle.net/20.500.11840/termmaster10060049,White Terraces,https://hdl.handle.net/20.500.11840/termmaster10060047,
https://hdl.handle.net/20.500.11840/termmaster10060667,Noordelijke Solomon-eilanden,https://hdl.handle.net/20.500.11840/termmaster10060658,Northern Solomon Islands
https://hdl.handle.net/20.500.11840/termmaster10060697,Micronesië (gebied),https://hdl.handle.net/20.500.11840/termmaster10059967,Micronesia (region) | Micronesië (area)
https://hdl.handle.net/20.500.11840/termmaster10077558,Mori,https://hdl.handle.net/20.500.11840/termmaster10077556,To Mori
https://hdl.handle.net/20.500.11840/termmaster10076613,Kwinti,https://hdl.handle.net/20.500.11840/termmaster10076612,
https://hdl.handle.net/20.500.11840/termmaster10071832,gereedschappen voor het voorbereiden van drukoppervlakken,https://hdl.handle.net/20.500.11840/termmaster10071831,printing surface preparation tools
https://hdl.handle.net/20.500.11840/termmaster10055910,Kogjespolder,https://hdl.handle.net/20.500.11840/termmaster10055908,
https://hdl.handle.net/20.500.11840/termmaster10063156,Kaliwungu,https://hdl.handle.net/20.500.11840/termmaster10063154,Kaliwoengoe
https://hdl.handle.net/20.500.11840/termmaster10054431,Marrakech-Tensift-El Haouz (regio),https://hdl.handle.net/20.500.11840/termmaster10054385,Marrakech-Tensift-El Haouz (region)
https://hdl.handle.net/20.500.11840/termmaster10066190,triangels,https://hdl.handle.net/20.500.11840/termmaster10066172,triangles (idiophones)
https://hdl.handle.net/20.500.11840/termmaster10065409,mergel,https://hdl.handle.net/20.500.11840/termmaster10065407,calcareous clay | marl
https://hdl.handle.net/20.500.11840/termmaster10059293,Santa Ana Jilotzingo,https://hdl.handle.net/20.500.11840/termmaster10059266,Jilotzingo | Santa Ana Xilotzingo | Xilotzingo
https://hdl.handle.net/20.500.11840/termmaster10068756,thermostaten,https://hdl.handle.net/20.500.11840/termmaster10068750,thermostats
https://hdl.handle.net/20.500.11840/termmaster10079158,Globale historische perioden,https://hdl.handle.net/20.500.11840/termmaster10079019,Global historical periods
https://hdl.handle.net/20.500.11840/termmaster10063056,Pakis,https://hdl.handle.net/20.500.11840/termmaster10063053,
https://hdl.handle.net/20.500.11840/termmaster10069874,schoolschriften,https://hdl.handle.net/20.500.11840/termmaster10069760,exercise book | school notebook | schriften
https://hdl.handle.net/20.500.11840/termmaster10061318,Tor (rivier),https://hdl.handle.net/20.500.11840/termmaster10061307,Tor (river)
https://hdl.handle.net/20.500.11840/termmaster10059342,Azcapotzalco,https://hdl.handle.net/20.500.11840/termmaster10059341,
https://hdl.handle.net/20.500.11840/termmaster10054961,Bomi (county),https://hdl.handle.net/20.500.11840/termmaster10054951,
https://hdl.handle.net/20.500.11840/termmaster10063703,Sehwan Sharif,https://hdl.handle.net/20.500.11840/termmaster10063697,
https://hdl.handle.net/20.500.11840/termmaster10056102,Menaldum,https://hdl.handle.net/20.500.11840/termmaster10056048,Menaam | Menaldumadeel
https://hdl.handle.net/20.500.11840/termmaster10061415,Samberi,https://hdl.handle.net/20.500.11840/termmaster10061412,Samber | Sambéri
https://hdl.handle.net/20.500.11840/termmaster10070155,albums,https://hdl.handle.net/20.500.11840/termmaster10070154,
https://hdl.handle.net/20.500.11840/termmaster10064802,houtgraveren,https://hdl.handle.net/20.500.11840/termmaster10064800,houtgravure | wood engraving (process)
https://hdl.handle.net/20.500.11840/termmaster10048170,water,https://hdl.handle.net/20.500.11840/termmaster10048168,
https://hdl.handle.net/20.500.11840/termmaster10071477,scheerramen,https://hdl.handle.net/20.500.11840/termmaster10071461,haspelkaders | haspelplanken | scheerkaders | warping frames
https://hdl.handle.net/20.500.11840/termmaster10055431,Scandinavië,https://hdl.handle.net/20.500.11840/termmaster10055429,
https://hdl.handle.net/20.500.11840/termmaster10078706,Teso,https://hdl.handle.net/20.500.11840/termmaster10078698,Bakedi | Bateso | Iteso
https://hdl.handle.net/20.500.11840/termmaster10049798,maken van kleren,https://hdl.handle.net/20.500.11840/termmaster10048424,clothes tailoring
https://hdl.handle.net/20.500.11840/termmaster10076086,Angaité,https://hdl.handle.net/20.500.11840/termmaster10076077,Kovalhvok | Koyaqteves
https://hdl.handle.net/20.500.11840/termmaster10078153,Kaukasus: volken en culturen,https://hdl.handle.net/20.500.11840/termmaster10078111,Caucasus: peoples and cultures
https://hdl.handle.net/20.500.11840/termmaster10069083,huishoudweegschalen,https://hdl.handle.net/20.500.11840/termmaster10069079,bathroom scales | keukenweegschalen
https://hdl.handle.net/20.500.11840/termmaster10070761,scheerbekkens,https://hdl.handle.net/20.500.11840/termmaster10070745,shaving basins
https://hdl.handle.net/20.500.11840/termmaster10076916,Ewa,https://hdl.handle.net/20.500.11840/termmaster10076912,
https://hdl.handle.net/20.500.11840/termmaster10055758,Westervoort,https://hdl.handle.net/20.500.11840/termmaster10055671,
https://hdl.handle.net/20.500.11840/termmaster10062897,Trowulan,https://hdl.handle.net/20.500.11840/termmaster10062895,Trawoelan
https://hdl.handle.net/20.500.11840/termmaster10070346,vaten,https://hdl.handle.net/20.500.11840/termmaster10070287,barrels (containers)
https://hdl.handle.net/20.500.11840/termmaster10062918,Ngadiwono,https://hdl.handle.net/20.500.11840/termmaster10062909,
https://hdl.handle.net/20.500.11840/termmaster10079579,X-ray stijl,https://hdl.handle.net/20.500.11840/termmaster10079597,X-ray style
https://hdl.handle.net/20.500.11840/termmaster10062723,Maitara (eiland),https://hdl.handle.net/20.500.11840/termmaster10062720,Maitara (island) | Poelau Maitara | Pulau Maitara
https://hdl.handle.net/20.500.11840/termmaster10053942,Shiloango (rivier),https://hdl.handle.net/20.500.11840/termmaster10053927,Chiloango River  | Kakongo (rivier) | Louango (rivier) | Rio Chiluango  | Rio Hi   | Rio Luango | Shiloango River
https://hdl.handle.net/20.500.11840/termmaster10058721,Nederlandse Antillen,https://hdl.handle.net/20.500.11840/termmaster10058720,ANT  | Dutch Antilles | Netherlands Antilles
