concept,prefLabel,broad,altLabels
https://hdl.handle.net/20.500.11840/termmaster10056463,Krimpenerwaard,https://hdl.handle.net/20.500.11840/termmaster10056453,
https://hdl.handle.net/20.500.11840/termmaster10057671,Meuse,https://hdl.handle.net/20.500.11840/termmaster10057670,
https://hdl.handle.net/20.500.11840/termmaster10059516,Waukesha,https://hdl.handle.net/20.500.11840/termmaster10059510,
https://hdl.handle.net/20.500.11840/termmaster10057117,Nürtingen,https://hdl.handle.net/20.500.11840/termmaster10057108,
https://hdl.handle.net/20.500.11840/termmaster10054109,Mobayi-Mbongo,https://hdl.handle.net/20.500.11840/termmaster10054108,Banzystad | Banzyville
https://hdl.handle.net/20.500.11840/termmaster10059012,Tenexco,https://hdl.handle.net/20.500.11840/termmaster10058972,
https://hdl.handle.net/20.500.11840/termmaster10049877,ziektes,https://hdl.handle.net/20.500.11840/termmaster10049867,illness | ziekte
https://hdl.handle.net/20.500.11840/termmaster10060274,Noord-Australië,https://hdl.handle.net/20.500.11840/termmaster10060271,Northern Australia
https://hdl.handle.net/20.500.11840/termmaster10055823,Zorgvliet,https://hdl.handle.net/20.500.11840/termmaster10055818,
https://hdl.handle.net/20.500.11840/termmaster10067162,zeegezichten,https://hdl.handle.net/20.500.11840/termmaster10079404,seascapes
https://hdl.handle.net/20.500.11840/termmaster10062330,Samalona (eiland),https://hdl.handle.net/20.500.11840/termmaster10062328,Pulau Samalona | Samalona (island) | Samalona (pulau)
https://hdl.handle.net/20.500.11840/termmaster10077704,Andamanen,https://hdl.handle.net/20.500.11840/termmaster10077703,Andamanese
https://hdl.handle.net/20.500.11840/termmaster10076447,Nazca 8,https://hdl.handle.net/20.500.11840/termmaster10076439,
https://hdl.handle.net/20.500.11840/termmaster10054625,Zik’wala Terara (berg),https://hdl.handle.net/20.500.11840/termmaster10054610,Mount Zuquala | Zikwala | Zik’wala Terara (mountain) | Ziqwala (berg) | Zukwala (berg)
https://hdl.handle.net/20.500.11840/termmaster10050033,ritueel gebruik van psychoactieve middelen,https://hdl.handle.net/20.500.11840/termmaster10048364,ritual use of psychedelic substances
https://hdl.handle.net/20.500.11840/termmaster10061151,Benguet,https://hdl.handle.net/20.500.11840/termmaster10061149,
https://hdl.handle.net/20.500.11840/termmaster10064746,vullen (procedé),https://hdl.handle.net/20.500.11840/termmaster10064716,filling (process) | gevuld
https://hdl.handle.net/20.500.11840/termmaster10070019,liedboeken,https://hdl.handle.net/20.500.11840/termmaster10070018,liederenbundels | songbooks
https://hdl.handle.net/20.500.11840/termmaster10079000,Sao,https://hdl.handle.net/20.500.11840/termmaster10078986,Saho | Shiho
https://hdl.handle.net/20.500.11840/termmaster10054035,Kinshasa,https://hdl.handle.net/20.500.11840/termmaster10054034,Leopoldville
https://hdl.handle.net/20.500.11840/termmaster10065484,parel (dierlijk materiaal),https://hdl.handle.net/20.500.11840/termmaster10065483,pearl (animal material)
https://hdl.handle.net/20.500.11840/termmaster10062526,Sintang,https://hdl.handle.net/20.500.11840/termmaster10062525,
https://hdl.handle.net/20.500.11840/termmaster10055752,Wijchense Ven,https://hdl.handle.net/20.500.11840/termmaster10055751,
https://hdl.handle.net/20.500.11840/termmaster10069145,hydrometers,https://hdl.handle.net/20.500.11840/termmaster10069144,
https://hdl.handle.net/20.500.11840/termmaster10058153,Tafelberg (Suriname),https://hdl.handle.net/20.500.11840/termmaster10058104,Tafelberg (Surinam)
https://hdl.handle.net/20.500.11840/termmaster10064591,Raymah (gouvernement),https://hdl.handle.net/20.500.11840/termmaster10064507,Raymah (governorate)
https://hdl.handle.net/20.500.11840/termmaster10054719,Tanganyika,https://hdl.handle.net/20.500.11840/termmaster10054715,
https://hdl.handle.net/20.500.11840/termmaster10048453,hoornbewerking,https://hdl.handle.net/20.500.11840/termmaster10048439,090205 | working and processing of horn
https://hdl.handle.net/20.500.11840/termmaster10070200,taboetekens,https://hdl.handle.net/20.500.11840/termmaster10070199,signs of taboo
https://hdl.handle.net/20.500.11840/termmaster10056872,Sistig,https://hdl.handle.net/20.500.11840/termmaster10056862,
https://hdl.handle.net/20.500.11840/termmaster10076763,Kalam,https://hdl.handle.net/20.500.11840/termmaster10076758,Karam | Simbai
https://hdl.handle.net/20.500.11840/termmaster10056265,Oud-Valkenburg,https://hdl.handle.net/20.500.11840/termmaster10056222,
https://hdl.handle.net/20.500.11840/termmaster10062661,Bulungan (regentschap),https://hdl.handle.net/20.500.11840/termmaster10062660,Bulongan (regentschap) | Bulungan | Bulungan (kabupaten) | Bulungan (regency)
https://hdl.handle.net/20.500.11840/termmaster10065829,leer naar procedé,https://hdl.handle.net/20.500.11840/termmaster10065828,leather by process
https://hdl.handle.net/20.500.11840/termmaster10071417,bankbeitels,https://hdl.handle.net/20.500.11840/termmaster10071416,bench chisels
https://hdl.handle.net/20.500.11840/termmaster10061975,Rakata Kecil (eiland),https://hdl.handle.net/20.500.11840/termmaster10061973,Lang-eiland | Pulau Rakata Kecil | Rakata Kecil Isalnd
https://hdl.handle.net/20.500.11840/termmaster10063310,Cimahi,https://hdl.handle.net/20.500.11840/termmaster10063308,Tjimahi
https://hdl.handle.net/20.500.11840/termmaster10060730,Pulo Anna,https://hdl.handle.net/20.500.11840/termmaster10060729,
https://hdl.handle.net/20.500.11840/termmaster10063923,Shravanabelagola,https://hdl.handle.net/20.500.11840/termmaster10063914,Sravanabeloga
https://hdl.handle.net/20.500.11840/termmaster10053922,Cuanza Sul (provincie),https://hdl.handle.net/20.500.11840/termmaster10053870,Cuanza Sul (province) | Kwanza Sul | Zuid-Cuanza (provincie)
https://hdl.handle.net/20.500.11840/termmaster10054195,Gharb Darfur (deelstaat),https://hdl.handle.net/20.500.11840/termmaster10054194,West-Darfur | Western Darfur
https://hdl.handle.net/20.500.11840/termmaster10064690,Lefkosía (district),https://hdl.handle.net/20.500.11840/termmaster10064687,Lefkoşa (district) | Levkosia (district) | Nicosia (district) | Nicosia District
https://hdl.handle.net/20.500.11840/termmaster10069336,sporen,https://hdl.handle.net/20.500.11840/termmaster10069327,rijsporen | ruitersporen | spurs (costume accessories)
https://hdl.handle.net/20.500.11840/termmaster10066375,manen,https://hdl.handle.net/20.500.11840/termmaster10066374,moons
https://hdl.handle.net/20.500.11840/termmaster10060016,Sawani,https://hdl.handle.net/20.500.11840/termmaster10060012,
https://hdl.handle.net/20.500.11840/termmaster10055033,Degema,https://hdl.handle.net/20.500.11840/termmaster10055032,
https://hdl.handle.net/20.500.11840/termmaster10062950,Lampong,https://hdl.handle.net/20.500.11840/termmaster10062947,
https://hdl.handle.net/20.500.11840/termmaster10048887,arbeidsmigratie,https://hdl.handle.net/20.500.11840/termmaster10048881,labour migration
https://hdl.handle.net/20.500.11840/termmaster10066361,vulkanen,https://hdl.handle.net/20.500.11840/termmaster10066360,volcanoes
https://hdl.handle.net/20.500.11840/termmaster10066809,apotheken,https://hdl.handle.net/20.500.11840/termmaster10066802,pharmacies
https://hdl.handle.net/20.500.11840/termmaster10062611,Sampit,https://hdl.handle.net/20.500.11840/termmaster10062610,
https://hdl.handle.net/20.500.11840/termmaster10079135,staatsiebezoeken,https://hdl.handle.net/20.500.11840/termmaster10079097,staatsbezoeken | visits of state
https://hdl.handle.net/20.500.11840/termmaster10049657,vergiftigen,https://hdl.handle.net/20.500.11840/termmaster10049615,poisoning
https://hdl.handle.net/20.500.11840/termmaster10054427,Guelmine,https://hdl.handle.net/20.500.11840/termmaster10054424,
https://hdl.handle.net/20.500.11840/termmaster10076759,Enga,https://hdl.handle.net/20.500.11840/termmaster10076758,Endakali | Wabag
https://hdl.handle.net/20.500.11840/termmaster10056323,Bath,https://hdl.handle.net/20.500.11840/termmaster10056308,
https://hdl.handle.net/20.500.11840/termmaster10065399,majolica (materiaal),https://hdl.handle.net/20.500.11840/termmaster10065397,maiolica (material)
https://hdl.handle.net/20.500.11840/termmaster10072027,verplaatsende bouwuitrusting,https://hdl.handle.net/20.500.11840/termmaster10072021,transferring construction equipment
https://hdl.handle.net/20.500.11840/termmaster10060599,Sangriman,https://hdl.handle.net/20.500.11840/termmaster10060520,Angriman
https://hdl.handle.net/20.500.11840/termmaster10057037,Neuberg,https://hdl.handle.net/20.500.11840/termmaster10056996,
https://hdl.handle.net/20.500.11840/termmaster10070281,sluitpluggen,https://hdl.handle.net/20.500.11840/termmaster10070279,closing plugs
https://hdl.handle.net/20.500.11840/termmaster10055546,Buskerud,https://hdl.handle.net/20.500.11840/termmaster10055525,
https://hdl.handle.net/20.500.11840/termmaster10054824,Famun,https://hdl.handle.net/20.500.11840/termmaster10054795,
https://hdl.handle.net/20.500.11840/termmaster10069888,kerstkaarten,https://hdl.handle.net/20.500.11840/termmaster10069887,Christmas cards
https://hdl.handle.net/20.500.11840/termmaster10055529,Tromsö,https://hdl.handle.net/20.500.11840/termmaster10055526,
https://hdl.handle.net/20.500.11840/termmaster10069562,monniksgewaden,https://hdl.handle.net/20.500.11840/termmaster10069561,monks clothing | monnikskleden | monnikspijen
https://hdl.handle.net/20.500.11840/termmaster10067838,tafels naar locatie of context,https://hdl.handle.net/20.500.11840/termmaster10067837,tables by location or context
https://hdl.handle.net/20.500.11840/termmaster10078190,Mahafaly,https://hdl.handle.net/20.500.11840/termmaster10078188,Mahafali
https://hdl.handle.net/20.500.11840/termmaster10068369,draagstoelen,https://hdl.handle.net/20.500.11840/termmaster10068365,sedan chairs
https://hdl.handle.net/20.500.11840/termmaster10077936,Kuruba,https://hdl.handle.net/20.500.11840/termmaster10077918,
https://hdl.handle.net/20.500.11840/termmaster10071276,zwepen,https://hdl.handle.net/20.500.11840/termmaster10071268,whips (animal equipment)
https://hdl.handle.net/20.500.11840/termmaster10057268,Valencia,https://hdl.handle.net/20.500.11840/termmaster10057259,
https://hdl.handle.net/20.500.11840/termmaster10058624,Goiás (deelstaat),https://hdl.handle.net/20.500.11840/termmaster10058588,Goiás (state)
https://hdl.handle.net/20.500.11840/termmaster10068199,folles,https://hdl.handle.net/20.500.11840/termmaster10068183,
https://hdl.handle.net/20.500.11840/termmaster10061312,Masimasi (eiland),https://hdl.handle.net/20.500.11840/termmaster10061307,Masi-Masi (eiland) | Masimasi (island)
https://hdl.handle.net/20.500.11840/termmaster10068087,lansen,https://hdl.handle.net/20.500.11840/termmaster10068082,lances
https://hdl.handle.net/20.500.11840/termmaster10068987,kralenkleden,https://hdl.handle.net/20.500.11840/termmaster10068986,bead garments
https://hdl.handle.net/20.500.11840/termmaster10077427,Koloniale Insulair Zuidoost-Aziatische perioden en stijlen,https://hdl.handle.net/20.500.11840/termmaster10077409,Colonial Insular Southeast Asian periodes and styles
https://hdl.handle.net/20.500.11840/termmaster10066774,verdedigingswerken,https://hdl.handle.net/20.500.11840/termmaster10066761,fortifications | vestingwerken
https://hdl.handle.net/20.500.11840/termmaster10048599,inwrijven met zalven en olieën,https://hdl.handle.net/20.500.11840/termmaster10048591,applying ointment and oils
https://hdl.handle.net/20.500.11840/termmaster10059624,San Juan pueblo,https://hdl.handle.net/20.500.11840/termmaster10059617,San Juan
https://hdl.handle.net/20.500.11840/termmaster10064821,fotomechanische procedés: hoogdruk,https://hdl.handle.net/20.500.11840/termmaster10064810,fotomechanische procedés: reliëf | photomechanical processes: relief
https://hdl.handle.net/20.500.11840/termmaster10047967,beplanten,https://hdl.handle.net/20.500.11840/termmaster10047962,030102 | planting
https://hdl.handle.net/20.500.11840/termmaster10061210,Pegunungan Arfak (regentschap),https://hdl.handle.net/20.500.11840/termmaster10061209,Arfak Mountains | Pegunungan Arfak | Pegunungan Arfak (kabupaten) | Pegunungan Arfak (regency)
https://hdl.handle.net/20.500.11840/termmaster10078400,Malinke,https://hdl.handle.net/20.500.11840/termmaster10078383,Malinké (periferische Mande-stijl) | Manding (Malinke) | Mandingo (Malinke) | Wangara
https://hdl.handle.net/20.500.11840/termmaster10055364,Inhambane,https://hdl.handle.net/20.500.11840/termmaster10079342,
https://hdl.handle.net/20.500.11840/termmaster10064151,Jerusalem -Israël,https://hdl.handle.net/20.500.11840/termmaster10064150,Jerusalem (ISR) | Jeruzalem (ISR)
https://hdl.handle.net/20.500.11840/termmaster10063188,Pondokpinang,https://hdl.handle.net/20.500.11840/termmaster10063187,Pondok Pinang
https://hdl.handle.net/20.500.11840/termmaster10059728,Kodiak,https://hdl.handle.net/20.500.11840/termmaster10059727,
https://hdl.handle.net/20.500.11840/termmaster10067318,foto's naar opnametechniek,https://hdl.handle.net/20.500.11840/termmaster10067317,photographs by picture-taking technique
https://hdl.handle.net/20.500.11840/termmaster10070475,saké-bekers,https://hdl.handle.net/20.500.11840/termmaster10070474,saké cups
https://hdl.handle.net/20.500.11840/termmaster10077063,Karon,https://hdl.handle.net/20.500.11840/termmaster10077061,Karon Dori | Karoon
https://hdl.handle.net/20.500.11840/termmaster10070490,koppen (drinkgerei),https://hdl.handle.net/20.500.11840/termmaster10070468,cups | drinkkoppen | kopjes | koppen en schotels
https://hdl.handle.net/20.500.11840/termmaster10063920,Pattadakal,https://hdl.handle.net/20.500.11840/termmaster10063914,
https://hdl.handle.net/20.500.11840/termmaster10057964,Hallstatt,https://hdl.handle.net/20.500.11840/termmaster10057963,
https://hdl.handle.net/20.500.11840/termmaster10061976,Sertung (eiland),https://hdl.handle.net/20.500.11840/termmaster10061973,Poelau Sertoeng | Pulau Sertung | Sertung (island) | Verlaten-eiland
https://hdl.handle.net/20.500.11840/termmaster10062133,Sulawesi Tengah (provincie),https://hdl.handle.net/20.500.11840/termmaster10062132,Centraal-Sulawesi | Midden-Celebes | Sulawesi Tengah (province) | Sulawesi: centraal
https://hdl.handle.net/20.500.11840/termmaster10064625,Balkh (provincie),https://hdl.handle.net/20.500.11840/termmaster10064622,Balkh (province)
https://hdl.handle.net/20.500.11840/termmaster10061260,Teminabuan,https://hdl.handle.net/20.500.11840/termmaster10061259,Taminabuan | Teminaboean
https://hdl.handle.net/20.500.11840/termmaster10059177,San Agustín Loxicha,https://hdl.handle.net/20.500.11840/termmaster10059119,
https://hdl.handle.net/20.500.11840/termmaster10059329,Chihuahua (deelstaat),https://hdl.handle.net/20.500.11840/termmaster10058919,Chihuahua (state)
https://hdl.handle.net/20.500.11840/termmaster10056957,Braunschweig,https://hdl.handle.net/20.500.11840/termmaster10056954,
https://hdl.handle.net/20.500.11840/termmaster10065083,origami,https://hdl.handle.net/20.500.11840/termmaster10065082,
https://hdl.handle.net/20.500.11840/termmaster10057927,Banaat,https://hdl.handle.net/20.500.11840/termmaster10057926,
https://hdl.handle.net/20.500.11840/termmaster10068211,offergeld,https://hdl.handle.net/20.500.11840/termmaster10068210,sacrificial money
https://hdl.handle.net/20.500.11840/termmaster10078967,Almohaden,https://hdl.handle.net/20.500.11840/termmaster10078965,Almohad | Almohadisch
https://hdl.handle.net/20.500.11840/termmaster10067163,landschappen (voorstellingen),https://hdl.handle.net/20.500.11840/termmaster10067127,landscapes (representations) | landschapsgezichten
https://hdl.handle.net/20.500.11840/termmaster10062574,Banjarmasin (stadsgemeente),https://hdl.handle.net/20.500.11840/termmaster10062573,Banjarmasin (kota) | Banjarmasin (municipality)
https://hdl.handle.net/20.500.11840/termmaster10057130,Calmbach,https://hdl.handle.net/20.500.11840/termmaster10057129,
https://hdl.handle.net/20.500.11840/termmaster10077530,Loli,https://hdl.handle.net/20.500.11840/termmaster10077527,Lauli
https://hdl.handle.net/20.500.11840/termmaster10071269,valkeniersgereedschap,https://hdl.handle.net/20.500.11840/termmaster10071268,falconry equipment
https://hdl.handle.net/20.500.11840/termmaster10078783,Lobala,https://hdl.handle.net/20.500.11840/termmaster10078773,Lubala
https://hdl.handle.net/20.500.11840/termmaster10061804,Karimun Besar (eiland),https://hdl.handle.net/20.500.11840/termmaster10061803,Great Karimun (island) | Pulau Karimun Besar
https://hdl.handle.net/20.500.11840/termmaster10054688,Mwea Irrigation Scheme,https://hdl.handle.net/20.500.11840/termmaster10054684,
https://hdl.handle.net/20.500.11840/termmaster10055102,Kouri,https://hdl.handle.net/20.500.11840/termmaster10055096,
https://hdl.handle.net/20.500.11840/termmaster10078003,Zuid-Indiase schilderstijlen,https://hdl.handle.net/20.500.11840/termmaster10077973,South Indian painting styles
https://hdl.handle.net/20.500.11840/termmaster10060778,Tochigi,https://hdl.handle.net/20.500.11840/termmaster10060775,
https://hdl.handle.net/20.500.11840/termmaster10064858,bodypainting,https://hdl.handle.net/20.500.11840/termmaster10064854,body painting
https://hdl.handle.net/20.500.11840/termmaster10069872,Ahnenpass,https://hdl.handle.net/20.500.11840/termmaster10069871,
https://hdl.handle.net/20.500.11840/termmaster10059199,San Sebastián Peñoles,https://hdl.handle.net/20.500.11840/termmaster10059119,
https://hdl.handle.net/20.500.11840/termmaster10055353,Sterkfontein (prehistorische site),https://hdl.handle.net/20.500.11840/termmaster10055352,Sterkfontein (prehistoric site)
https://hdl.handle.net/20.500.11840/termmaster10066291,microfoons,https://hdl.handle.net/20.500.11840/termmaster10066261,microphones
https://hdl.handle.net/20.500.11840/termmaster10070657,verhuisdozen,https://hdl.handle.net/20.500.11840/termmaster10070656,packing boxes | pakkisten
https://hdl.handle.net/20.500.11840/termmaster10054811,Mandara Mountains,https://hdl.handle.net/20.500.11840/termmaster10054795,
https://hdl.handle.net/20.500.11840/termmaster10078455,Centraal-Sudanees,https://hdl.handle.net/20.500.11840/termmaster10078367,Central Sudanese | Central Sudanese region styles | stijlen van het gebied Midden-Sudan
https://hdl.handle.net/20.500.11840/termmaster10070983,schoenborstels,https://hdl.handle.net/20.500.11840/termmaster10070973,shoebrushes
https://hdl.handle.net/20.500.11840/termmaster10055382,Chukotskiy Poluostrov,https://hdl.handle.net/20.500.11840/termmaster10055380,
https://hdl.handle.net/20.500.11840/termmaster10071702,perforators,https://hdl.handle.net/20.500.11840/termmaster10071699,perforatoren
https://hdl.handle.net/20.500.11840/termmaster10066023,materialen naar vorm: korreligheid,https://hdl.handle.net/20.500.11840/termmaster10065888,materials by physical form: granularity
https://hdl.handle.net/20.500.11840/termmaster10078379,Rimaibe,https://hdl.handle.net/20.500.11840/termmaster10078368,
https://hdl.handle.net/20.500.11840/termmaster10079226,theater en toneelvoorstellingen,https://hdl.handle.net/20.500.11840/termmaster10049916,theatrical performances
https://hdl.handle.net/20.500.11840/termmaster10059950,Hall Beach,https://hdl.handle.net/20.500.11840/termmaster10059949,Hall-Beach
https://hdl.handle.net/20.500.11840/termmaster10067943,munitie,https://hdl.handle.net/20.500.11840/termmaster10067942,ammunition
https://hdl.handle.net/20.500.11840/termmaster10068393,ijswagens,https://hdl.handle.net/20.500.11840/termmaster10068382,ice wagons
https://hdl.handle.net/20.500.11840/termmaster10048484,verblijfs- en leefplaatsen voor vrouwen,https://hdl.handle.net/20.500.11840/termmaster10048479,dwellings for women
https://hdl.handle.net/20.500.11840/termmaster10061042,Qinghai,https://hdl.handle.net/20.500.11840/termmaster10060930,
https://hdl.handle.net/20.500.11840/termmaster10061112,Kota Kinabalu,https://hdl.handle.net/20.500.11840/termmaster10061108,Jesselton
https://hdl.handle.net/20.500.11840/termmaster10077475,West-Sumatraanse eilanden,https://hdl.handle.net/20.500.11840/termmaster10077469,West Sumatran Islands
https://hdl.handle.net/20.500.11840/termmaster10062540,Sanggau (regentschap),https://hdl.handle.net/20.500.11840/termmaster10062520,Sanggau (kabupaten) | Sanggau (regency)
https://hdl.handle.net/20.500.11840/termmaster10055834,Uithofspolder,https://hdl.handle.net/20.500.11840/termmaster10055818,
https://hdl.handle.net/20.500.11840/termmaster10069125,meetinstrumenten voor het meten van hoeveelheid: stoffen,https://hdl.handle.net/20.500.11840/termmaster10069124,quantity measuring devices: substances
https://hdl.handle.net/20.500.11840/termmaster10063520,Phuket,https://hdl.handle.net/20.500.11840/termmaster10063519,Puket
https://hdl.handle.net/20.500.11840/termmaster10071801,motoren,https://hdl.handle.net/20.500.11840/termmaster10071792,motors
https://hdl.handle.net/20.500.11840/termmaster10068274,vrachtschepen,https://hdl.handle.net/20.500.11840/termmaster10068273,cargo vessels | vrachtboten
https://hdl.handle.net/20.500.11840/termmaster10056492,Torbay,https://hdl.handle.net/20.500.11840/termmaster10056486,
https://hdl.handle.net/20.500.11840/termmaster10076153,Noordwest-Amazonia,https://hdl.handle.net/20.500.11840/termmaster10076108,Northwestern Amazonia
https://hdl.handle.net/20.500.11840/termmaster10076936,Awembak,https://hdl.handle.net/20.500.11840/termmaster10076935,Awembiak
https://hdl.handle.net/20.500.11840/termmaster10068935,schakels,https://hdl.handle.net/20.500.11840/termmaster10068934,links
https://hdl.handle.net/20.500.11840/termmaster10068400,kruiwagens,https://hdl.handle.net/20.500.11840/termmaster10068394,wheelbarrows
https://hdl.handle.net/20.500.11840/termmaster10061465,Oksibil,https://hdl.handle.net/20.500.11840/termmaster10061461,
https://hdl.handle.net/20.500.11840/termmaster10063028,Arjuna (berg),https://hdl.handle.net/20.500.11840/termmaster10063020,Arjuna (mountain) | Gunung Arjuna | Gunung Arjuno | Mount Arjuna
https://hdl.handle.net/20.500.11840/termmaster10056479,Trafford,https://hdl.handle.net/20.500.11840/termmaster10056471,
https://hdl.handle.net/20.500.11840/termmaster10068838,harnasgroepen,https://hdl.handle.net/20.500.11840/termmaster10068835,armor groupings
https://hdl.handle.net/20.500.11840/termmaster10063509,Chumphon (provincie),https://hdl.handle.net/20.500.11840/termmaster10063506,Chumphon (changwat) | Chumphon (province)
https://hdl.handle.net/20.500.11840/termmaster10067230,nationale symbolen,https://hdl.handle.net/20.500.11840/termmaster10067223,national symbols
https://hdl.handle.net/20.500.11840/termmaster10077406,Rukai,https://hdl.handle.net/20.500.11840/termmaster10077402,
https://hdl.handle.net/20.500.11840/termmaster10070166,stickerboeken,https://hdl.handle.net/20.500.11840/termmaster10070154,sticker books | stikerboek
https://hdl.handle.net/20.500.11840/termmaster10057950,Hinter Tux,https://hdl.handle.net/20.500.11840/termmaster10057938,Hintertux
https://hdl.handle.net/20.500.11840/termmaster10071742,kapmessen,https://hdl.handle.net/20.500.11840/termmaster10071740,machetes | machetes (knives)
https://hdl.handle.net/20.500.11840/termmaster10063059,Bojong (Pekalongan),https://hdl.handle.net/20.500.11840/termmaster10063058,
https://hdl.handle.net/20.500.11840/termmaster10068927,medicijnen,https://hdl.handle.net/20.500.11840/termmaster10068880,drugs | geneesmiddel | geneesmiddelen | medicamenten | medicijn
https://hdl.handle.net/20.500.11840/termmaster10056781,Bayreuth,https://hdl.handle.net/20.500.11840/termmaster10056779,
https://hdl.handle.net/20.500.11840/termmaster10077028,Sentani,https://hdl.handle.net/20.500.11840/termmaster10077021,
https://hdl.handle.net/20.500.11840/termmaster10056754,Erding (district),https://hdl.handle.net/20.500.11840/termmaster10056738,
https://hdl.handle.net/20.500.11840/termmaster10055578,Reykjanestá (schiereiland),https://hdl.handle.net/20.500.11840/termmaster10055577,Reykjanes | Reykjanestá | Reykjanestá (peninsula)
https://hdl.handle.net/20.500.11840/termmaster10059577,Kansas City (Kansas),https://hdl.handle.net/20.500.11840/termmaster10059576,
https://hdl.handle.net/20.500.11840/termmaster10066448,kerkhoven,https://hdl.handle.net/20.500.11840/termmaster10066447,churchyards
https://hdl.handle.net/20.500.11840/termmaster10068597,schaduwpoppen,https://hdl.handle.net/20.500.11840/termmaster10068588,schimmenpoppen | schimpoppen | shadow puppets
https://hdl.handle.net/20.500.11840/termmaster10076967,Kamoro,https://hdl.handle.net/20.500.11840/termmaster10076966,Kamora
https://hdl.handle.net/20.500.11840/termmaster10055063,Tougan,https://hdl.handle.net/20.500.11840/termmaster10055051,
https://hdl.handle.net/20.500.11840/termmaster10067634,spiegels naar vorm,https://hdl.handle.net/20.500.11840/termmaster10067627,mirrors by form
https://hdl.handle.net/20.500.11840/termmaster10057013,Neu-Isenburg,https://hdl.handle.net/20.500.11840/termmaster10057005,
https://hdl.handle.net/20.500.11840/termmaster10071744,briefopeners,https://hdl.handle.net/20.500.11840/termmaster10071740,letter openers | papiermessen | vouwbenen
https://hdl.handle.net/20.500.11840/termmaster10070335,gemberpotten,https://hdl.handle.net/20.500.11840/termmaster10070331,ginger jars
https://hdl.handle.net/20.500.11840/termmaster10062773,Wonreli,https://hdl.handle.net/20.500.11840/termmaster10062772,
https://hdl.handle.net/20.500.11840/termmaster10065941,adinkra,https://hdl.handle.net/20.500.11840/termmaster10065938,adinkira | adinkra cloth
https://hdl.handle.net/20.500.11840/termmaster10070007,kalenderstenen,https://hdl.handle.net/20.500.11840/termmaster10070006,calendar stones
https://hdl.handle.net/20.500.11840/termmaster10078584,Noord-Afrikaanse volken: oost,https://hdl.handle.net/20.500.11840/termmaster10078541,North African peoples: east
https://hdl.handle.net/20.500.11840/termmaster10069294,rugsieraden,https://hdl.handle.net/20.500.11840/termmaster10069293,back jewelry
https://hdl.handle.net/20.500.11840/termmaster10057631,Versailles,https://hdl.handle.net/20.500.11840/termmaster10057629,
https://hdl.handle.net/20.500.11840/termmaster10056193,Oirschot (gemeente),https://hdl.handle.net/20.500.11840/termmaster10056165,Oirschot (municipality)
https://hdl.handle.net/20.500.11840/termmaster10054291,Philae,https://hdl.handle.net/20.500.11840/termmaster10054289,Jazirat Filah
https://hdl.handle.net/20.500.11840/termmaster10069250,lipschijven,https://hdl.handle.net/20.500.11840/termmaster10069249,lip plates
https://hdl.handle.net/20.500.11840/termmaster10059405,Tabasco (deelstaat),https://hdl.handle.net/20.500.11840/termmaster10058919,Tabasco (state)
https://hdl.handle.net/20.500.11840/termmaster10057052,Horhausen,https://hdl.handle.net/20.500.11840/termmaster10057045,
https://hdl.handle.net/20.500.11840/termmaster10053928,Beneden-Congo,https://hdl.handle.net/20.500.11840/termmaster10053927,Beneden-Zaire | Lower Congo Area | Neder-Congo
https://hdl.handle.net/20.500.11840/termmaster10070242,borden (informatie),https://hdl.handle.net/20.500.11840/termmaster10070239,signs (declatory or advertising artifacts)
https://hdl.handle.net/20.500.11840/termmaster10050288,"verstrengeling van technieken, stijlen, motieven en objectgenres",https://hdl.handle.net/20.500.11840/termmaster10050285,"application of local styles to new object genres | versmelting van stijlen, iconografie en objectgenres uit verschillende culturen"
https://hdl.handle.net/20.500.11840/termmaster10069362,mocassins,https://hdl.handle.net/20.500.11840/termmaster10069361,moccasins
https://hdl.handle.net/20.500.11840/termmaster10071002,uitrusting voor persoonlijk gebruik: genotmiddelen,https://hdl.handle.net/20.500.11840/termmaster10070985,equipment for personal use: stimulants
https://hdl.handle.net/20.500.11840/termmaster10054417,Taza,https://hdl.handle.net/20.500.11840/termmaster10054416,
https://hdl.handle.net/20.500.11840/termmaster10058275,Temomairem,https://hdl.handle.net/20.500.11840/termmaster10058264,
https://hdl.handle.net/20.500.11840/termmaster10066066,aërofonen met metalen mondstuk,https://hdl.handle.net/20.500.11840/termmaster10066044,aerophones with metal mouth pieces
https://hdl.handle.net/20.500.11840/termmaster10064217,Diyarbakir,https://hdl.handle.net/20.500.11840/termmaster10064216,
https://hdl.handle.net/20.500.11840/termmaster10066110,gonghamers,https://hdl.handle.net/20.500.11840/termmaster10066109,gong hamers
https://hdl.handle.net/20.500.11840/termmaster10063283,Plumbon,https://hdl.handle.net/20.500.11840/termmaster10063280,
https://hdl.handle.net/20.500.11840/termmaster10077459,Oost-Sumatraans,https://hdl.handle.net/20.500.11840/termmaster10077441,East Sumatran
https://hdl.handle.net/20.500.11840/termmaster10060804,Eno-shima,https://hdl.handle.net/20.500.11840/termmaster10060799,
https://hdl.handle.net/20.500.11840/termmaster10064351,Salah ad Din (gouvernement),https://hdl.handle.net/20.500.11840/termmaster10064331,Salah ad Din (governorate)
https://hdl.handle.net/20.500.11840/termmaster10063659,Khumbugletsjer,https://hdl.handle.net/20.500.11840/termmaster10063658,Khumbu Glacier | Khumbuglacier
